00001aa.sfi	-1.0000000000000000e+00
00001ab.sfi	-6.4736367833825914e-02
00001ac.sfi	-1.2305005451078928e-01
00001ad.sfi	2.3356378057896605e-02
00001ae.sfi	-2.0222340748025730e-01
00002aa.sfi	-1.2928994800711935e-01
00002ab.sfi	-1.9556210484459555e-01
00002ac.sfi	9.5905862496564569e-03
00002ad.sfi	-3.7455862578103273e-02
00002ae.sfi	2.3169518342477601e-03
00002af.sfi	-8.2352216942154586e-03
00003aa.sfi	-7.2756892493303716e-03
00003ab.sfi	8.3850414548193072e-02
00003ac.sfi	1.0115004796033451e-01
00003ad.sfi	1.3369268454196696e-02
00003ae.sfi	-1.1638948284486683e-01
00003af.sfi	9.4466761648374184e-02
00003ag.sfi	1.3113532713030923e-02
00003ah.sfi	-6.7127763152324202e-02
00004aa.sfi	1.3211961003933156e-01
00004ab.sfi	-2.4414812642183387e-02
00004ac.sfi	1.0118560871282836e-01
00004ad.sfi	-3.6687116928685641e-02
00004ae.sfi	2.9767876299370191e-02
00004af.sfi	-5.4379363840297699e-02
00005aa.sfi	7.5009098085427786e-02
00005ab.sfi	1.1207814228053999e-01
00005ac.sfi	1.1297811475251271e-01
00005ad.sfi	4.7181139176193584e-02
00005ae.sfi	1.1758437311310946e-01
00005af.sfi	-8.6372139436447420e-02
00005ag.sfi	-1.2544699391920169e-01
00006aa.sfi	1.2283820459880997e-01
00006ab.sfi	1.0823800647675939e-01
00006ac.sfi	-1.9599766898505042e-01
00006ad.sfi	1.7215449112433241e-02
00006ae.sfi	9.6832344689709401e-02
00006af.sfi	3.5752889468646132e-02
00006ag.sfi	1.4570811782605331e-02
00006ah.sfi	-8.7330134706221391e-02
00007aa.sfi	8.0263964806453536e-02
00007ab.sfi	-5.7943202110500629e-02
00007ac.sfi	7.1199726274037825e-02
00007ad.sfi	1.1129637006893563e-01
00007ae.sfi	-2.1230643402030423e-02
00008aa.sfi	-9.4699431868034145e-02
00008ab.sfi	8.6019839968166034e-02
00008ac.sfi	-9.6929253445416294e-02
00008ad.sfi	1.2317539815362487e-01
00009aa.sfi	-1.1749517412194958e-01
00009ab.sfi	3.8612589781507722e-02
00009ac.sfi	5.4096589053888363e-03
00009ad.sfi	7.6786784849890780e-02
00009ae.sfi	5.7829502308153070e-02
00009af.sfi	-2.8813502824270702e-02
00010aa.sfi	2.0934202459553960e-02
00010ab.sfi	1.3952327082134511e-01
00010ac.sfi	-7.9997155389381180e-02
00010ad.sfi	7.9857955761244548e-02
00011aa.sfi	8.0700491227282248e-02
00011ab.sfi	5.8796665775510557e-02
00011ac.sfi	-8.7911635447172495e-02
00011ad.sfi	3.4222851114895349e-02
00012aa.sfi	3.1638299525748086e-02
00012ab.sfi	-1.2829436136905689e-01
00012ac.sfi	-2.0945411861054409e-02
00012ad.sfi	-5.8295744106085047e-02
00012ae.sfi	-1.6078875791424762e-02
00012af.sfi	9.7754534442807767e-02
00013aa.sfi	1.4736512890282301e-02
00013ab.sfi	-7.4064142220208462e-02
00013ac.sfi	-1.1299158790830868e-01
00013ad.sfi	7.9203516520306633e-02
00013ae.sfi	5.6138147856557880e-02
00013af.sfi	7.9903918455462627e-03
00014aa.sfi	1.0944048271640339e-01
00014ab.sfi	1.1895008053270978e-01
00014ac.sfi	-8.0774727582629935e-02
00014ad.sfi	-9.0038627215163369e-02
00014ae.sfi	9.5381085801041862e-02
00014af.sfi	5.3280137011612487e-02
00014ag.sfi	-9.0563828900876425e-03
00014ah.sfi	9.9257410518777386e-02
00014ai.sfi	7.9919601452968114e-02
00014aj.sfi	-4.5951666810817200e-02
00015aa.sfi	4.5628907723416622e-02
00015ab.sfi	4.5969762746114744e-02
00015ac.sfi	-1.8950662965198217e-02
00015ad.sfi	4.7033312079749548e-02
00015ae.sfi	-1.0748712341042251e-01
00015af.sfi	-4.9223238855864333e-03
00015ag.sfi	-1.6886606808840663e-02
00015ah.sfi	1.0956916727709493e-01
00015ai.sfi	1.6155948659768236e-02
00016aa.sfi	-2.8135269101665248e-03
00016ab.sfi	3.8384447398504017e-02
00016ac.sfi	-9.8265617658448073e-02
00016ad.sfi	-1.3911323966691147e-01
00017aa.sfi	-9.1044408032124630e-02
00017ab.sfi	5.9075523209000244e-03
00017ac.sfi	-4.3586362026517909e-02
00017ad.sfi	8.5752813344343565e-02
00017ae.sfi	-1.5883625564341034e-02
00018aa.sfi	-2.8437713974650324e-03
00018ab.sfi	-8.5274592529211740e-02
00018ac.sfi	3.2763746800586126e-03
00018ad.sfi	7.6974225049654829e-02
00018ae.sfi	-2.1502912748656754e-02
00018af.sfi	4.2969408103163534e-02
00019aa.sfi	5.1038437645250841e-03
00019ab.sfi	-1.6050766759469471e-02
00019ac.sfi	7.9027350842694342e-04
00019ad.sfi	-1.5354573728585028e-01
00019ae.sfi	-5.3344711117396693e-02
00019af.sfi	1.4812986345272272e-01
00019ag.sfi	2.0911252152571580e-01
00019ah.sfi	-7.0227268653548017e-02
00020aa.sfi	-9.1918021307663980e-02
00020ab.sfi	1.1487920111676246e-01
00020ac.sfi	4.8403538394869702e-02
00020ad.sfi	-4.1424658697366792e-02
00020ae.sfi	3.3860027992614429e-02
00020af.sfi	-5.5221819179973743e-02
00021aa.sfi	-1.5119876964539800e-03
00021ab.sfi	9.1382116028765597e-03
00021ac.sfi	4.4836946314184493e-02
00021ad.sfi	-3.4777466945717213e-02
00022aa.sfi	-2.9077917505180264e-02
00022ab.sfi	5.3915310344688043e-02
00022ac.sfi	-3.6008038703536006e-02
00022ad.sfi	-1.1492948221506188e-01
00022ae.sfi	4.1901283030691960e-02
00023aa.sfi	-7.7771789923977971e-02
00023ab.sfi	-1.9463709575813642e-02
00023ac.sfi	-8.6901170675050834e-02
00023ad.sfi	8.4782743494446228e-02
00023ae.sfi	-8.7280896153446919e-02
00024aa.sfi	6.9760113854309233e-02
00024ab.sfi	5.2517153929469505e-02
00024ac.sfi	9.1137821511727529e-02
00024ad.sfi	2.2677831658855330e-02
00024ae.sfi	1.8369023951468999e-01
00024af.sfi	2.1461065846595948e-01
00024ag.sfi	2.9010237577543861e-02
00025aa.sfi	5.7067931563567903e-02
00025ab.sfi	3.0074611503723595e-02
00025ac.sfi	1.4894029834699766e-03
00025ad.sfi	-1.7053360873325055e-02
00026aa.sfi	2.5767344653301622e-02
00026ab.sfi	1.1506389124763200e-02
00026ac.sfi	7.1003569263185670e-02
00026ad.sfi	-1.9082426060463190e-02
00026ae.sfi	-7.2211914226546478e-02
00027aa.sfi	1.9399254415028187e-02
00027ab.sfi	-1.4469562246728895e-01
00027ac.sfi	-1.6885225397477283e-01
00027ae.sfi	9.2521536384227894e-03
00027af.sfi	1.0562983332984192e-02
00028aa.sfi	-1.6642092104836113e-02
00028ab.sfi	2.3980437473819546e-02
00028ac.sfi	5.4558746422001925e-02
00028ad.sfi	4.4822372296324214e-02
00028ae.sfi	4.2317014705003056e-02
00028af.sfi	3.9456067280403621e-02
00029aa.sfi	5.4098856935695210e-02
00029ab.sfi	-3.6740153639351951e-02
00029ac.sfi	-2.4839379416628247e-02
00029ad.sfi	1.7089934136892495e-02
00029ae.sfi	-2.3737722825693414e-01
00030aa.sfi	4.8056736446686503e-02
00030ab.sfi	6.6681321526621706e-02
00030ac.sfi	-4.7311631612095000e-02
00030ad.sfi	1.3613662086303994e-02
00031aa.sfi	-1.0000000000000000e+00
00031ab.sfi	-6.4736367833825914e-02
00031ac.sfi	-1.2305005451078928e-01
00031ad.sfi	2.3356378057896605e-02
00031ae.sfi	-2.0222340748025730e-01
00032aa.sfi	-1.2928994800711935e-01
00032ab.sfi	-1.9556210484459555e-01
00032ac.sfi	9.5905862496564569e-03
00032ad.sfi	-3.7455862578103273e-02
00032ae.sfi	2.3169518342477601e-03
00032af.sfi	-8.2352216942154586e-03
00033aa.sfi	-7.2756892493303716e-03
00033ab.sfi	8.3850414548193072e-02
00033ac.sfi	1.0115004796033451e-01
00033ad.sfi	1.3369268454196696e-02
00033ae.sfi	-1.1638948284486683e-01
00033af.sfi	9.4466761648374184e-02
00033ag.sfi	1.3113532713030923e-02
00033ah.sfi	-6.7127763152324202e-02
00034aa.sfi	1.3211961003933156e-01
00034ab.sfi	-2.4414812642183387e-02
00034ac.sfi	1.0118560871282836e-01
00034ad.sfi	-3.6687116928685641e-02
00034ae.sfi	2.9767876299370191e-02
00034af.sfi	-5.4379363840297699e-02
00035aa.sfi	7.5009098085427786e-02
00035ab.sfi	1.1207814228053999e-01
00035ac.sfi	1.1297811475251271e-01
00035ad.sfi	4.7181139176193584e-02
00035ae.sfi	1.1758437311310946e-01
00035af.sfi	-8.6372139436447420e-02
00035ag.sfi	-1.2544699391920169e-01
00036aa.sfi	1.2283820459880997e-01
00036ab.sfi	1.0823800647675939e-01
00036ac.sfi	-1.9599766898505042e-01
00036ad.sfi	1.7215449112433241e-02
00036ae.sfi	9.6832344689709401e-02
00036af.sfi	3.5752889468646132e-02
00036ag.sfi	1.4570811782605331e-02
00036ah.sfi	-8.7330134706221391e-02
00037aa.sfi	8.0263964806453536e-02
00037ab.sfi	-5.7943202110500629e-02
00037ac.sfi	7.1199726274037825e-02
00037ad.sfi	1.1129637006893563e-01
00037ae.sfi	-2.1230643402030423e-02
00038aa.sfi	-9.4699431868034145e-02
00038ab.sfi	8.6019839968166034e-02
00038ac.sfi	-9.6929253445416294e-02
00038ad.sfi	1.2317539815362487e-01
00039aa.sfi	-1.1749517412194958e-01
00039ab.sfi	3.8612589781507722e-02
00039ac.sfi	5.4096589053888363e-03
00039ad.sfi	7.6786784849890780e-02
00039ae.sfi	5.7829502308153070e-02
00039af.sfi	-2.8813502824270702e-02
00040aa.sfi	2.0934202459553960e-02
00040ab.sfi	1.3952327082134511e-01
00040ac.sfi	-7.9997155389381180e-02
00040ad.sfi	7.9857955761244548e-02
00041aa.sfi	8.0700491227282248e-02
00041ab.sfi	5.8796665775510557e-02
00041ac.sfi	-8.7911635447172495e-02
00041ad.sfi	3.4222851114895349e-02
00042aa.sfi	3.1638299525748086e-02
00042ab.sfi	-1.2829436136905689e-01
00042ac.sfi	-2.0945411861054409e-02
00042ad.sfi	-5.8295744106085047e-02
00042ae.sfi	-1.6078875791424762e-02
00042af.sfi	9.7754534442807767e-02
00043aa.sfi	1.4736512890282301e-02
00043ab.sfi	-7.4064142220208462e-02
00043ac.sfi	-1.1299158790830868e-01
00043ad.sfi	7.9203516520306633e-02
00043ae.sfi	5.6138147856557880e-02
00043af.sfi	7.9903918455462627e-03
00044aa.sfi	1.0944048271640339e-01
