00001aa.sfi	-1.0000000000000000e+00
00001ab.sfi	-6.7718365789185636e-02
00001ac.sfi	2.8838695596735502e-02
00001ad.sfi	4.4306086103500552e-03
00001ae.sfi	-2.0292767332639955e-01
00002aa.sfi	-1.5234764493947864e-01
00002ab.sfi	-2.1571448835713919e-01
00002ac.sfi	1.8198453581469567e-02
00002ad.sfi	-8.4500113807376518e-03
00002ae.sfi	7.5286310343604598e-03
00002af.sfi	1.0675697027753509e-02
00003aa.sfi	-1.2061499837267306e-03
00003ab.sfi	4.7128734939970239e-02
00003ac.sfi	1.1005634599815366e-01
00003ad.sfi	1.7585848531246989e-02
00003ae.sfi	-1.2207045437826451e-01
00003af.sfi	9.8524542508222429e-02
00003ag.sfi	-1.0390567156617046e-02
00003ah.sfi	-6.9278765054371430e-02
00004aa.sfi	1.1908767363130950e-01
00004ab.sfi	-2.1257636089337135e-02
00004ac.sfi	1.4838600656979420e-01
00004ad.sfi	-4.0470457427921214e-02
00004ae.sfi	2.0394063328618144e-02
00004af.sfi	-4.1225205820746055e-02
00005aa.sfi	7.2699430893403721e-02
00005ab.sfi	1.0341152136162064e-01
00005ac.sfi	1.0964648843493759e-01
00005ad.sfi	9.0520846811866035e-02
00005ae.sfi	1.2792224291944454e-01
00005af.sfi	-7.8261836436824786e-02
00005ag.sfi	-1.2891869277857726e-01
00006aa.sfi	1.1296861678700619e-01
00006ab.sfi	1.0458127262539332e-01
00006ac.sfi	-2.5043631738128513e-01
00006ad.sfi	3.6315846168973036e-02
00006ae.sfi	8.2801610656652286e-02
00006af.sfi	1.2367264907297107e-02
00006ag.sfi	-4.0361957184864897e-04
00006ah.sfi	-1.1162926034632020e-01
00007aa.sfi	8.1996547883897597e-02
00007ab.sfi	-5.5969149576542018e-02
00007ac.sfi	7.8727960644167497e-02
00007ad.sfi	9.3262953986526856e-02
00007ae.sfi	-2.4357526723990375e-02
00008aa.sfi	-7.5997031788735125e-02
00008ab.sfi	6.7200245342516743e-02
00008ac.sfi	-7.8060761353535332e-02
00008ad.sfi	1.1466207646378934e-01
00009aa.sfi	-7.9984500619711199e-02
00009ab.sfi	-8.5678852652997465e-03
00009ac.sfi	-1.8944099174593457e-02
00009ad.sfi	3.5019329582455690e-02
00009ae.sfi	4.9580926912521570e-02
00009af.sfi	-7.9150137094812882e-03
00010aa.sfi	3.6690943950428559e-02
00010ab.sfi	1.6749560298840302e-01
00010ac.sfi	-8.9323972938709140e-02
00010ad.sfi	8.5245460088242977e-02
00011aa.sfi	7.4019042677553812e-02
00011ab.sfi	6.2931200672078233e-02
00011ac.sfi	-8.8086499096290183e-02
00011ad.sfi	4.3911704024576774e-02
00012aa.sfi	4.1165412934892044e-02
00012ab.sfi	-1.3941770812624604e-01
00012ac.sfi	-2.7577655158001400e-02
00012ad.sfi	-5.9649431410973730e-02
00012ae.sfi	-7.2018098755837505e-03
00012af.sfi	7.4729143399992953e-02
00013aa.sfi	1.5197513524299109e-02
00013ab.sfi	-7.0443622579639598e-02
00013ac.sfi	-8.8785883794102891e-02
00013ad.sfi	8.3479336242146610e-02
00013ae.sfi	6.0409885783837124e-02
00013af.sfi	-6.7700466754180991e-03
00014aa.sfi	8.9196288725896369e-02
00014ab.sfi	1.4437970284110546e-01
00014ac.sfi	-9.4669049350257897e-02
00014ad.sfi	-8.6296571235274760e-02
00014ae.sfi	1.3494106050486884e-01
00014af.sfi	3.8130972467655865e-02
00014ag.sfi	-1.0577964189774806e-02
00014ah.sfi	8.7482699309935491e-02
00014ai.sfi	7.2459861406236656e-02
00014aj.sfi	-5.6512155759933153e-02
00015aa.sfi	1.2510796728985722e-02
00015ab.sfi	8.4702610942301956e-02
00015ac.sfi	-3.7305012242995234e-02
00015ad.sfi	2.8970698333573700e-02
00015ae.sfi	-9.3724698657952951e-02
00015af.sfi	1.1468424823340810e-02
00015ag.sfi	-4.2177007219629921e-02
00015ah.sfi	5.6122456387668614e-02
00015ai.sfi	1.0512669929929061e-02
00016aa.sfi	-2.5496011166330265e-03
00016ab.sfi	5.2099128275770006e-03
00016ac.sfi	-8.0977060468913148e-02
00016ad.sfi	-1.2052864035525200e-01
00017aa.sfi	-9.8190740987878319e-02
00017ab.sfi	-1.8103597209356996e-02
00017ac.sfi	-5.8800232047301886e-02
00017ad.sfi	4.4054899554131256e-02
00017ae.sfi	-2.5619596827455338e-02
00018aa.sfi	-1.6184065974075183e-02
00018ab.sfi	-9.1567731003266109e-02
00018ac.sfi	-1.8607299075234712e-02
00018ad.sfi	9.0837788145216911e-02
00018ae.sfi	3.1023535366096733e-04
00018af.sfi	2.1784820237413679e-02
00019aa.sfi	2.0245997846559064e-03
00019ab.sfi	-1.4992822003638759e-02
00019ac.sfi	-3.4647748670471427e-02
00019ad.sfi	-1.4977251245551002e-01
00019ae.sfi	-4.5103828371832327e-02
00019af.sfi	1.6775327501620219e-01
00019ag.sfi	1.8804372746956749e-01
00019ah.sfi	-5.9712117064537114e-02
00020aa.sfi	-1.0641104791934664e-01
00020ab.sfi	1.5405690690101967e-01
00020ac.sfi	5.4747482963559024e-02
00020ad.sfi	-2.2272244332866523e-02
00020ae.sfi	4.7554758056498080e-02
00020af.sfi	-4.7208204863208945e-02
00021aa.sfi	-6.6324696169982886e-03
00021ab.sfi	1.1744843296458932e-02
00021ac.sfi	7.0940308918850128e-02
00021ad.sfi	-5.4874230164454883e-02
00022aa.sfi	-5.7348919855973436e-02
00022ab.sfi	6.1952957414260296e-02
00022ac.sfi	-1.3194223237967057e-02
00022ad.sfi	-9.1367218301383446e-02
00022ae.sfi	6.2765121402820923e-02
00023aa.sfi	-7.5009270492400942e-02
00023ab.sfi	-3.1368377959833584e-02
00023ac.sfi	-6.9484881333899254e-02
00023ad.sfi	8.9348160337844471e-02
00023ae.sfi	-7.8408348890401880e-02
00024aa.sfi	9.2912092398416982e-02
00024ab.sfi	6.5114138753656681e-02
00024ac.sfi	6.7085824726283369e-02
00024ad.sfi	3.5073068560644960e-02
00024ae.sfi	1.9837779745083858e-01
00024af.sfi	2.2418932639767469e-01
00024ag.sfi	4.9232904983128930e-03
00025aa.sfi	6.6259605729242929e-02
00025ab.sfi	-9.6377086387110945e-03
00025ac.sfi	-6.9319772945955491e-03
00025ad.sfi	7.4036630330670625e-03
00026aa.sfi	1.9761281658882409e-02
00026ab.sfi	9.8004837417634254e-03
00026ac.sfi	7.8572160076556721e-02
00026ad.sfi	-1.8137666626245299e-02
00026ae.sfi	-7.0632545699636493e-02
00027aa.sfi	1.8409466330178936e-02
00027ab.sfi	-1.4285983262421928e-01
00027ac.sfi	-1.5787140312482387e-01
00027ae.sfi	8.8668148300802951e-03
00027af.sfi	3.2225023504340450e-02
00028aa.sfi	-1.6774331577038996e-02
00028ab.sfi	-3.2460293639227304e-02
00028ac.sfi	5.1800954537133695e-02
00028ad.sfi	2.3404463636444186e-02
00028ae.sfi	2.3396747230169129e-02
00028af.sfi	7.0309368178804524e-02
00029aa.sfi	5.8630815350073077e-02
00029ab.sfi	-4.2966786619464903e-02
00029ac.sfi	-1.3814158306398159e-02
00029ad.sfi	1.5041005892548876e-02
00029ae.sfi	-2.3477079636870626e-01
00030aa.sfi	3.2401787340995067e-02
00030ab.sfi	5.7278754266306194e-02
00030ac.sfi	-3.3466754759888792e-02
00030ad.sfi	1.8493080016591903e-02
